,Name,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
523,Noah Vonleh,BOS,27,23,17,6,7.5,1.1,0.5,1,45.8,0,0.2,25,0.1,0.1,100,0.8,1.3,2.1,0.3,0.5,0.1,0.3,1.5,4.9,0,0,-0.6
524,Chima Moneke,SAC,27,2,1,1,4,1,0.5,1,50,0,0,0,0,1,0,1,0,1,0.5,1,0,0,1,2,0,0,-4.5
524,Joe Wieskamp,TOR,23,9,6,3,5.5,1,0.3,1.6,21.4,0.3,1.3,25,0,0,0,0,0.4,0.4,0.3,0.1,0,0,0.3,1.9,0,0,0.2
524,Kobi Simmons,CHA,25,5,1,4,5.6,1,0.2,1.2,16.7,0.2,1,20,0.4,0.4,100,0.2,0.6,0.8,1,0.2,0,0.4,0,4.5,0,0,-3.8
524,Malcolm Hill,CHI,27,5,4,1,1.8,1,0.4,0.8,50,0.2,0.6,33.3,0,0,0,0,0.6,0.6,0,0,0,0,0.2,1.7,0,0,1.8
524,Trevor Keels,NYK,19,3,3,0,2.7,1,0.3,1.3,25,0.3,1.3,25,0,0,0,0,0.7,0.7,0,0,0,0,0,1.8,0,0,-6
529,Justin Jackson,BOS,28,23,15,8,4.7,0.9,0.3,1.2,25.9,0.2,0.9,25,0,0.1,50,0.1,0.7,0.7,0.4,0.1,0.2,0.2,0.3,3.3,0,0,-3.1
530,Marko Simonovic,CHI,23,7,3,4,2.8,0.9,0.3,1,28.6,0.1,0.6,25,0.1,0.3,50,0.1,0.1,0.3,0,0,0,0,0.7,1.2,0,0,2.1
531,Dereon Seabron,NOP,23,5,2,3,2.3,0.8,0.4,1,40,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0.2,1,0,0,2
532,Vernon Carey Jr.,UTA,22,11,8,3,2.6,0.5,0.2,0.7,25,0,0,0,0.2,0.2,100,0.3,0.7,1,0.3,0.2,0.2,0.2,0.5,3.1,0,0,-0.9
533,Devon Dotson,WAS,23,6,1,5,8.9,0.5,0.2,1.7,10,0.2,0.7,25,0,0,0,1,0.7,1.7,1.3,0.5,0.8,0,1.5,6.5,0,0,-0.5
534,Leandro Bolmaro,UTA,22,14,8,6,4.9,0.4,0.2,1.4,15,0,0.3,0,0,0,0,0.3,0.2,0.5,0.5,0.5,0.2,0.1,0.7,2.1,0,0,0.1
535,Alondes Williams,BKN,24,1,1,0,5.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,-0.8,0,0,-5
535,Deonte Burton,SAC,29,2,1,1,3.2,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
535,Frank Jackson,UTA,25,1,0,1,5.1,0,0,3,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,3.9,0,0,-2
535,Michael Foster Jr.,PHI,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
535,Sterling Brown,LAL,28,4,2,2,6.1,0,0,1,0,0,0.5,0,0,0,0,0.8,1.3,2,0.5,0,0.8,0,1,5.4,0,0,-1
